DATA,DOCUMENTS,TYPE MOVEMENT,ITEM NUMBER,SUM,AMOUNT
20210101,2021010164,101,101302,695,14
20210101,2021010165,101,103436,1202,21
20210101,2021010165,101,100657,880,12
20210101,2021010165,101,108187,2089,48
20210101,2021010166,101,103325,2503,54
20210101,2021010166,101,102218,3462,40
20210101,2021010167,101,109777,21859,144
20210101,2021010168,101,108102,14737,120
20210101,2021010169,101,109778,14976,156
20210101,2021010170,101,100991,1694,20
20210101,2021010170,101,101435,1703,20
20210101,2021010170,101,108335,5227,6
20210101,2021010170,101,108337,2576,12
20210101,2021010170,101,103353,2519,24
20210101,2021010170,101,101280,3466,9
20210101,2021010170,101,100370,3704,9
20210101,2021010170,101,102252,3344,36
20210101,2021010170,101,102251,1114,12
20210101,2021010170,101,102929,421,12
20210101,2021010170,101,103981,982,12
20210101,2021010170,101,102360,1349,8
20210101,2021010170,101,102133,3998,24
20210101,2021010170,101,102359,1174,24
20210101,2021010170,101,102179,3522,72
20210101,2021010170,101,103435,1024,6
20210101,2021010170,101,102531,529,12
20210101,2021010170,101,108766,906,12
20210101,2021010170,101,107903,352,12
20210101,2021010170,101,100509,897,48
20210101,2021010170,101,102515,504,18
20210101,2021010170,101,101602,397,18
20210101,2021010170,101,100914,1191,54
20210101,2021010170,101,101472,397,18
20210101,2021010170,101,103543,794,36
20210101,2021010170,101,102191,881,36
20210101,2021010170,101,100534,1191,54
20210101,2021010170,101,100147,397,18
20210101,2021010170,101,104922,529,12
20210101,2021010170,101,102709,529,12
20210101,2021010170,101,102390,529,12
20210101,2021010170,101,106774,529,12
20210101,2021010170,101,102235,393,12
20210101,2021010171,101,105295,1522,48
20210101,2021010171,101,104941,218,6
20210101,2021010171,101,103025,678,12
20210101,2021010172,101,107216,768,24
20210101,2021010172,101,107215,1537,48
20210101,2021010172,101,104302,768,24
20210101,2021010172,101,102758,591,20
20210101,2021010172,101,103635,1982,72
20210101,2021010172,101,103215,660,24
20210101,2021010173,101,101992,2250,10
20210101,2021010174,101,109695,1104,24
20210101,2021010174,101,109697,1104,24
20210101,2021010174,101,109698,1104,24
20210101,2021010174,101,109694,1104,24
20210101,2021010174,101,103779,855,24
20210101,2021010175,101,108114,199,6
20210101,2021010175,101,108113,238,6
20210101,2021010175,101,108111,342,6
20210101,2021010175,101,107906,1813,16
20210101,2021010175,101,107995,853,24
20210101,2021010175,101,108630,448,25
20210101,2021010175,101,100210,633,25
20210101,2021010175,101,100190,662,25
20210101,2021010175,101,100191,828,25
20210101,2021010175,101,108740,666,35
20210101,2021010175,101,100183,633,25
20210101,2021010175,101,104740,792,25
20210101,2021010175,101,105672,1472,6
20210101,2021010175,101,101547,311,9
20210101,2021010175,101,102982,353,18
20210101,2021010175,101,101176,478,10
20210101,2021010175,101,101177,735,20
20210101,2021010175,101,101291,311,9
20210101,2021010175,101,101173,373,10
20210101,2021010175,101,109809,5345,24
20210101,2021010175,101,109810,5454,24
20210101,2021010175,101,109811,5454,24
20210101,2021010175,101,107991,844,16
20210101,2021010175,101,100733,860,16
20210101,2021010175,101,102622,553,6
20210101,2021010175,101,100665,393,6
20210101,2021010175,101,104755,1629,17
20210101,2021010175,101,106655,1548,15
20210101,2021010176,101,102801,863,18
20210101,2021010176,101,101395,1014,30
20210101,2021010176,101,101282,1014,30
20210101,2021010176,101,103266,1522,12
20210101,2021010176,101,101174,1144,8
20210101,2021010176,101,101396,1014,30
20210101,2021010176,101,101171,637,12
20210101,2021010176,101,100115,1162,14
20210101,2021010177,101,106624,1289,6
20210101,2021010177,101,109797,1938,20
20210101,2021010177,101,100753,4254,24
20210101,2021010177,101,109798,4462,24
20210101,2021010177,101,109792,1402,12
20210101,2021010177,101,105291,2356,12
20210101,2021010177,101,104926,2356,12
20210101,2021010177,101,104925,2356,12
20210101,2021010177,101,105290,2356,12
20210101,2021010177,101,109799,1980,24
20210101,2021010177,101,109815,1980,24
20210101,2021010177,101,102315,9941,144
20210101,2021010177,101,109796,2632,36
20210101,2021010177,101,109795,3980,24
20210101,2021010177,101,109816,13333,48
20210101,2021010177,101,101478,1914,12
20210101,2021010177,101,109793,1990,12
20210101,2021010177,101,109794,3730,24
20210101,2021010178,101,103645,7453,280
20210101,2021010179,101,101778,628,12
20210101,2021010179,101,101779,688,12
20210101,2021010179,101,100117,5724,40
20210101,2021010179,101,100479,2195,36
20210101,2021010179,101,100386,2508,36
20210101,2021010179,101,102428,4002,72
20210101,2021010179,101,100111,1274,24
20210101,2021010179,101,100816,1911,36
20210101,2021010179,101,100981,1274,24
20210101,2021010179,101,100982,1274,24
20210101,2021010179,101,100112,637,12
20210101,2021010179,101,101171,1274,24
20210101,2021010180,101,109781,6075,60
20210101,2021010181,101,103016,4912,72
20210101,2021010181,101,106883,1634,40
20210101,2021010182,101,109780,6075,60
20210101,2021010183,101,106016,22847,270
20210101,2021010184,101,106687,2582,20
20210101,2021010184,101,106688,2577,20
20210101,2021010184,101,109555,10298,140
20210101,2021010185,101,109779,6075,60
20210101,2021010186,101,103470,1303,10
20210101,2021010186,101,102788,1451,10
20210101,2021010186,101,103389,1470,10
20210101,2021010186,101,103529,1628,10
20210101,2021010186,101,101898,1613,10
20210101,2021010186,101,103895,1318,10
20210101,2021010186,101,104837,1294,10
20210101,2021010186,101,101964,1628,10
20210101,2021010186,101,102343,1606,10
20210101,2021010186,101,103452,1629,10
20210101,2021010186,101,103367,1314,10
20210101,2021010186,101,101705,1968,10
20210101,2021010186,101,104840,1301,10
20210101,2021010186,101,100460,1731,10
20210101,2021010186,101,105905,1340,10
20210101,2021010186,101,105738,1221,10
20210101,2021010186,101,103507,1694,10
20210101,2021010186,101,103996,1205,10
20210101,2021010186,101,104494,1320,10
20210101,2021010186,101,103995,1251,10
20210101,2021010186,101,103506,1198,10
20210101,2021010186,101,103538,1378,10
20210101,2021010186,101,107402,1136,10
20210101,2021010186,101,108717,1016,10
20210101,2021010186,101,103390,1958,10
20210101,2021010186,101,103361,3919,20
20210101,2021010186,101,103387,1957,10
20210101,2021010186,101,102346,1296,10
20210101,2021010186,101,104841,1089,10
20210101,2021010186,101,106229,1158,10
20210101,2021010186,101,103301,1303,10
20210101,2021010186,101,103274,1823,10
20210101,2021010186,101,103413,1705,10
20210101,2021010186,101,105716,1064,10
20210101,2021010186,101,101660,674,20
20210101,2021010186,101,100778,581,24
20210101,2021010186,101,107333,1231,19
20210101,2021010186,101,101258,292,10
20210101,2021010186,101,104087,249,10
20210101,2021010186,101,103019,873,18
20210101,2021010186,101,102655,395,10
20210101,2021010186,101,100909,374,10
20210101,2021010186,101,104784,1751,20
20210101,2021010186,101,101952,250,6
20210101,2021010186,101,100717,419,6
20210101,2021010186,101,101152,244,10
20210101,2021010186,101,102848,547,50
20210101,2021010186,101,100796,1007,12
20210101,2021010186,101,101780,2960,32
20210101,2021010186,101,107625,695,12
20210101,2021010186,101,101198,5940,88
20210101,2021010187,101,104951,1506,10
20210101,2021010187,101,107420,1241,10
20210101,2021010187,101,103785,1387,10
20210101,2021010187,101,105844,1317,10
20210101,2021010187,101,107415,1234,10
20210101,2021010187,101,103786,2773,20
20210101,2021010187,101,104849,1386,10
20210101,2021010187,101,104850,2774,20
20210101,2021010187,101,103967,5551,40
20210101,2021010187,101,103968,5545,40
20210101,2021010187,101,105968,208,20
20210101,2021010187,101,107027,208,20
20210101,2021010187,101,105531,405,40
20210101,2021010187,101,103624,3399,16
20210101,2021010187,101,100656,6105,20
20210101,2021010187,101,104482,262,15
20210101,2021010187,101,103270,6163,70
20210101,2021010187,101,100290,1894,20
20210101,2021010187,101,101244,5323,42
20210101,2021010187,101,100285,815,20
20210101,2021010187,101,100848,6517,100
20210101,2021010187,101,108473,1967,100
20210101,2021010187,101,109759,5496,1200
20210101,2021010187,101,109712,1950,600
20210101,2021010187,101,108967,6607,330
20210101,2021010187,101,107551,2011,480
20210101,2021010187,101,102267,884,24
20210101,2021010187,101,106801,751,20
20210101,2021010187,101,103480,2355,40
20210101,2021010187,101,103479,2355,40
20210101,2021010187,101,103478,1177,20
20210101,2021010187,101,109713,16279,816
20210101,2021010187,101,103317,1501,42
20210101,2021010187,101,103649,1124,135
20210101,2021010187,101,108059,4858,70
20210101,2021010187,101,106176,4645,70
20210101,2021010187,101,102181,433,12
20210101,2021010187,101,101497,2139,90
20210101,2021010187,101,100415,4453,60
20210101,2021010187,101,103137,233,12
20210101,2021010187,101,103138,233,12
20210101,2021010187,101,103315,279,18
20210101,2021010187,101,102443,509,30
20210101,2021010187,101,104223,336,24
20210101,2021010187,101,103135,195,12
20210101,2021010187,101,100784,1080,40
20210101,2021010187,101,102266,1957,8
20210101,2021010188,101,100767,211,12
20210101,2021010188,101,100080,96,6
20210101,2021010188,101,101194,186,12
20210101,2021010188,101,100038,135,6
20210101,2021010188,101,103462,288,12
20210101,2021010188,101,108309,459,24
20210101,2021010188,101,100826,210,12
20210101,2021010188,101,100248,279,24
20210101,2021010188,101,100078,96,6
20210101,2021010188,101,101108,1381,24
20210101,2021010188,101,104980,298,6
20210101,2021010188,101,100768,363,12
20210101,2021010188,101,103512,185,12
20210101,2021010188,101,103258,392,12
20210101,2021010188,101,100472,900,6
20210101,2021010188,101,102261,322,6
20210101,2021010188,101,100013,302,6
20210101,2021010188,101,103214,237,12
20210101,2021010188,101,105520,276,4
20210101,2021010188,101,100395,314,9
20210101,2021010188,101,103117,331,6
20210101,2021010188,101,108307,658,24
20210101,2021010188,101,108302,839,24
20210101,2021010188,101,108281,324,12
20210101,2021010188,101,108286,267,12
20210101,2021010188,101,104404,416,12
20210101,2021010188,101,104381,2358,36
20210101,2021010188,101,105397,2297,36
20210101,2021010188,101,100428,599,12
20210101,2021010188,101,106189,490,12
20210101,2021010188,101,101649,465,6
20210101,2021010188,101,103058,495,12
20210101,2021010188,101,101466,1015,12
20210101,2021010188,101,108649,429,12
20210101,2021010188,101,108650,429,12
20210101,2021010188,101,100722,731,12
20210101,2021010188,101,109808,2161,24
20210101,2021010188,101,109807,2175,24
20210101,2021010188,101,108024,726,12
20210101,2021010188,101,105433,605,12
20210101,2021010188,101,104067,580,6
20210101,2021010188,101,106642,1252,1000
20210101,2021010189,910,104661,1815,60
20210101,2021010189,909,111177,1815,60
20210101,2021010189,910,104947,700,40
20210101,2021010189,909,111207,700,40
20210101,2021010189,910,104948,712,40
20210101,2021010189,909,111206,712,40
20210101,2021010189,910,105957,1771,72
20210101,2021010189,909,111202,1771,72
20210101,2021010189,910,105958,1771,72
20210101,2021010189,909,111202,1771,72
20210101,2021010189,910,105959,1771,72
20210101,2021010189,909,111202,1771,72
20210101,2021010189,910,105960,2070,72
20210101,2021010189,909,111202,2070,72
20210101,2021010189,910,106200,878,16
20210101,2021010189,909,111208,878,16
20210101,2021010189,910,106202,1637,30
20210101,2021010189,909,111209,1637,30
20210101,2021010189,910,106646,1082,20
20210101,2021010189,909,111238,1082,20
20210101,2021010189,910,106647,974,20
20210101,2021010189,909,111239,974,20
20210101,2021010189,910,106863,2070,72
20210101,2021010189,909,111202,2070,72
20210101,2021010189,910,106864,2070,72
20210101,2021010189,909,111202,2070,72
20210101,2021010189,910,107139,346,12
20210101,2021010189,909,111249,346,12
20210101,2021010189,910,107140,591,30
20210101,2021010189,909,111244,591,30
20210101,2021010189,910,107141,591,30
20210101,2021010189,909,111245,591,30
20210101,2021010189,910,107142,591,30
20210101,2021010189,909,111246,591,30
20210101,2021010189,910,107143,474,30
20210101,2021010189,909,111248,474,30
20210101,2021010189,910,107793,1540,9
20210101,2021010189,910,108507,1231,36
20210101,2021010189,909,111273,1231,36
20210101,2021010189,910,108508,1674,48
20210101,2021010189,909,111274,1674,48
20210101,2021010189,910,108509,1004,27
20210101,2021010189,909,111275,1004,27
20210101,2021010189,910,108927,599,24
20210101,2021010189,909,111280,599,24
20210101,2021010189,910,109416,633,35
20210101,2021010189,909,111287,633,35
20210101,2021010189,910,109677,1360,30
20210101,2021010189,909,111289,1360,30
20210101,2021010189,910,109678,1803,32
20210101,2021010189,909,111288,1803,32
20210101,2021010190,101,100489,861,1
20210101,2021010190,101,109706,6142,6
20210101,2021010191,101,101217,4129,6
20210101,2021010191,101,109050,3272,12
20210101,2021010192,101,101575,750,6
20210101,2021010192,101,104178,3349,6
20210101,2021010192,101,105828,1788,6
20210101,2021010192,101,104935,2632,12
20210101,2021010192,101,105477,3376,12
20210101,2021010192,101,108380,4824,12
20210101,2021010192,101,109203,2635,6
20210101,2021010192,101,102167,2946,15
20210101,2021010192,101,102168,2097,6
20210101,2021010192,101,104435,2491,12
20210101,2021010192,101,101713,2447,6
20210101,2021010192,101,101095,2764,6
20210101,2021010192,101,103243,2105,6
20210101,2021010193,101,102202,539,20
20210101,2021010193,101,105757,477,6
20210101,2021010194,Z18,103421,0,1
20210101,2021010195,910,102567,2166,5
20210101,2021010195,910,106371,4528,8
20210101,2021010195,910,106372,4220,10
20210101,2021010196,910,100963,213,1
20210101,2021010196,910,100935,180,1
20210101,2021010197,910,101438,1741,15
20210101,2021010198,Z18,110508,0,2
20210101,2021010198,Z18,110530,0,2
20210101,2021010198,Z18,110530,0,2
20210101,2021010199,901,103587,73,1
20210101,2021010199,901,105343,250,2
20210101,20210101100,251,100078,84,5
20210101,20210101100,251,100248,11,1
20210101,20210101100,251,100264,264,1
20210101,20210101100,251,100371,70,1
20210101,20210101100,251,100376,29,4
20210101,20210101100,251,100377,7,1
20210101,20210101100,251,100770,19,1
20210101,20210101100,251,100775,53,2
20210101,20210101100,251,100814,11,1
20210101,20210101100,251,100949,36,1
20210101,20210101100,251,100999,18,1
20210101,20210101100,251,101142,57,1
20210101,20210101100,251,101477,28,1
20210101,20210101100,251,101672,46,1
20210101,20210101100,251,101980,22,2
20210101,20210101100,251,102100,43,1
20210101,20210101100,251,102194,23,1
20210101,20210101100,251,102478,53,1
20210101,20210101100,251,102544,552,8
20210101,20210101100,251,102574,11,2
20210101,20210101100,251,102880,43,4
20210101,20210101100,251,103001,40,1
20210101,20210101100,251,103303,111,1
20210101,20210101100,251,103587,221,3
20210101,20210101100,251,104405,64,1
20210101,20210101100,251,104915,19,1
20210101,20210101100,251,104980,148,3
20210101,20210101100,251,105139,46,1
20210101,20210101100,251,105343,250,2
20210101,20210101100,251,105435,69,1
20210101,20210101100,251,105523,141,1
20210101,20210101100,251,105524,140,1
20210101,20210101100,251,105669,58,1
20210101,20210101100,251,105843,32,1
20210101,20210101100,251,105922,107,1
20210101,20210101100,251,106479,58,4
20210101,20210101100,251,106509,22,1
20210101,20210101100,251,106594,34,1
20210101,20210101100,251,106642,2,2
20210101,20210101100,251,106797,78,1
20210101,20210101100,251,106902,16,2
20210101,20210101100,251,106904,16,2
20210101,20210101100,251,107071,12,1
20210101,20210101100,251,107072,17,1
20210101,20210101100,251,107080,17,1
20210101,20210101100,251,107294,33,1
20210101,20210101100,251,107296,32,1
20210101,20210101100,251,107865,43,1
20210101,20210101100,251,107889,13,1
20210101,20210101100,251,108201,32,2
20210101,20210101100,251,108291,38,1
20210101,20210101100,251,108364,42,1
20210101,20210101100,251,108652,32,1
20210101,20210101100,251,108724,25,1
20210101,20210101100,251,109351,55,1
20210101,20210101100,251,109427,113,1
20210101,20210101100,251,109657,30,1
20210101,20210101100,251,109713,19,1
20210101,20210101100,251,109861,30,3
20210101,20210101100,251,109862,52,6
20210101,20210101100,251,109982,10,1
20210101,20210101100,251,109983,10,1
20210101,20210101100,251,109984,22,2
20210101,20210101100,251,109987,4,1
20210101,20210101100,251,110014,143,1
20210101,20210101100,251,110016,99,1
20210101,20210101100,251,110100,16,1
20210101,20210101100,251,110159,9,1
20210101,20210101100,251,110199,9,1
20210101,20210101100,251,110201,17,1
20210101,20210101100,251,110226,8,1
20210101,20210101100,251,110228,8,1
20210101,20210101100,251,110239,15,2
20210101,20210101100,251,110242,7,1
20210101,20210101100,251,110256,12,2
20210101,20210101100,251,110272,32,1
20210101,20210101100,251,110276,113,7
20210101,20210101100,251,110278,123,7
20210101,20210101100,251,110279,16,1
20210101,20210101100,251,110288,38,1
20210101,20210101100,251,110329,21,4
20210101,20210101100,251,110330,58,7
20210101,20210101100,251,110331,88,5
20210101,20210101100,251,110332,46,9
20210101,20210101100,251,110333,31,5
20210101,20210101100,251,110362,20,3
20210101,20210101100,251,110367,58,1
20210101,20210101100,251,110401,99,4
20210101,20210101100,251,110402,23,1
20210101,20210101100,251,110412,47,1
20210101,20210101100,251,110420,352,3
